Timestamp,ChW_Pump_Flow,CndW_Pump_Flow,ChW_In_Temp,ChW_Out_Temp,CndW_In_Temp,CndW_Out_Temp,COP,Total_Power
12.65,219.19763956000003,207.02288151200003,9.79102934184099,5.3,39.79514477799447,33.86619618876261,5.633235559343297,943364.5904774093
12.666666666666666,219.64959345600002,207.02288151200003,9.723380162838888,5.400000000000001,39.736089766482785,33.86276088728734,5.674035026884022,912925.4049822503
12.683333333333334,219.64959345600002,207.02288151200003,9.66476262099514,5.400000000000001,39.65926205659502,33.85829172644283,5.6830547975801,902270.0750314777
12.7,219.64959345600002,207.02288151200003,9.618745170198855,5.6,39.55671435680821,33.94650928166669,5.752484925584619,854319.8201747437
12.716666666666667,219.19763956000003,207.56482622800004,9.588184243738167,5.6,39.438681765097016,33.9540009860757,5.757749352207147,847276.8983308983
12.733333333333333,219.64959345600002,207.56482622800004,9.567240451121975,5.4,39.364674410518106,33.85557692778309,5.69714344432121,884982.3379108058
12.75,219.64959345600002,207.02288151200003,9.547520258800244,5.400000000000001,39.326606496429356,33.83894074999998,5.699845589355902,881072.7201324519
12.766666666666666,219.19763956000003,205.93899208000005,9.527417220371145,5.3,39.30506306902156,33.80891188209593,5.671574890406828,894639.3091472121
12.783333333333333,219.19763956000003,204.85510264800004,9.503131344208631,5.1,39.32288374601162,33.78069075868141,5.633581487445212,927179.3852379351
12.8,219.19763956000003,203.77121321600004,9.470911232209636,5.1,39.35668753337759,33.752669372661614,5.638408700125334,920595.5257871142
12.816666666666666,219.19763956000003,202.68732378400003,9.435763089891894,5.300000000000001,39.34778657248453,33.529967928748306,5.684772027807747,876395.7023683718
12.833333333333334,218.745685664,201.60343435200002,9.40614105505913,5.3,39.30214576532747,33.49718988587435,5.691208934588341,868156.6611523185
12.85,219.19763956000003,200.51954492000002,9.382698878118443,5.300000000000002,39.25373611184901,33.46447440939285,5.6919126048262925,865440.8796575251
12.866666666666667,219.19763956000003,199.43565548800004,9.36463204620021,5.4,39.19294409866776,33.43165289038015,5.724461511238738,841960.2209633621
12.883333333333333,219.19763956000003,199.43565548800004,9.356262050477232,5.600000000000001,39.09519020787753,33.42946899349381,5.776358084967111,803020.3085240063
12.9,219.19763956000003,199.97760020400003,9.360012086365797,5.599999999999998,38.98228775814892,33.44200179109406,5.776133957473468,803917.7125713805
12.916666666666666,219.19763956000003,199.97760020400003,9.370493585732188,5.4,38.91321495693249,33.44027564453019,5.723827383435348,843117.0018770824
12.933333333333334,219.19763956000003,199.97760020400003,9.379739233500183,5.400000000000001,38.8807014124822,33.43946312292916,5.722816338613397,844688.1120835742
12.95,219.19763956000003,199.97760020400003,9.38555846810957,5.4,38.85282218687156,33.43876641411406,5.722173241448446,845672.8330500971
12.966666666666667,219.19763956000003,199.97760020400003,9.388992785622571,5.4,38.82761321446046,33.34063546058398,5.721791275782939,846428.848168157
12.983333333333333,219.19763956000003,199.43565548800004,9.390791102230745,5.4,38.804203279237235,33.325202199042806,5.721590548976454,846354.1620365164
13.0,218.745685664,198.89371077200002,9.391043308020986,5.299999999999999,38.79528372122652,33.31009753202329,5.693193315590143,863438.6297850867
13.016666666666667,218.745685664,198.89371077200002,9.388073824744476,5.300000000000001,38.79577692602379,33.31010723673778,5.6935799349541885,862918.4796264113
