sch_mf_chwp_handle,sch_mf_cwp_handle,sch_tchw_handle,sch_tcw_handle
0.978,0.9,5.1,34.9
0.978,0.9,5.1,34.8
0.978,0.898,5,34.9
0.978,0.894,5.1,34.9
0.978,0.892,5.1,34.9
0.978,0.89,5.4,34.9
0.978,0.89,5.4,35.1
0.978,0.892,5.4,35.1
0.978,0.892,5.4,35.1
0.978,0.892,5.3,35.1
0.978,0.892,5.4,35.2
0.978,0.892,5.3,35.2
0.978,0.892,5.3,35.1
0.978,0.89,5.3,35.1
0.978,0.89,5.3,35.1
0.978,0.89,5.4,35.1
0.978,0.89,5.3,35.1
0.978,0.89,5.3,35.2
0.978,0.886,5.3,35.2
0.978,0.886,5.4,35.2
0.978,0.886,5.4,35.2
0.982,0.888,5.6,35.2
0.982,0.894,5.4,35.4
0.982,0.9,5.4,35.4
0.98,0.908,5.4,35.4
0.982,0.912,5.3,35.4
0.98,0.912,5.1,35.4
0.98,0.912,5,35.4
0.98,0.914,5,35.4
0.98,0.914,5.1,35.2
0.982,0.914,5.3,35.2
0.98,0.914,5.3,35.4
0.982,0.914,5.3,35.4
0.982,0.914,5.4,35.4
0.98,0.914,5.4,35.4
0.98,0.914,5.4,35.4
0.982,0.916,5.4,35.4
0.982,0.918,5.4,35.6
0.982,0.918,5.4,35.6
0.982,0.918,5.3,35.6
0.98,0.918,5.3,35.6
0.98,0.918,5.3,35.6
0.982,0.918,5.4,35.6
0.98,0.918,5.4,35.7
0.982,0.918,5.4,35.7
0.982,0.918,5.6,35.7
0.982,0.92,5.6,35.7
0.984,0.922,5.6,35.9
0.982,0.926,5.4,35.9
0.982,0.93,5.4,35.9
0.984,0.934,5.4,35.9
0.984,0.936,5.4,35.9
0.982,0.936,5.6,35.9
0.982,0.936,5.4,36.1
0.982,0.936,5.4,36.1
0.982,0.936,5.4,36.1
0.982,0.936,5.4,36.1
0.982,0.936,5.3,36.1
0.982,0.936,5.3,35.9
0.982,0.936,5.3,35.9
0.982,0.936,5.4,35.9
0.984,0.936,5.4,35.9
0.984,0.938,5.4,35.9
0.982,0.942,5.6,35.9
0.984,0.944,5.4,35.9
0.984,0.944,5.4,35.9
0.982,0.948,5.4,35.9
0.982,0.948,5.4,35.9
0.982,0.948,5.4,35.9
0.984,0.948,5.4,35.9
0.982,0.948,5.3,36.1
0.982,0.948,5.3,36.1
0.984,0.948,5.3,36.1
0.984,0.948,5.4,36.2
0.986,0.948,5.6,36.2
0.984,0.948,5.6,36.2
0.986,0.948,5.8,36.1
0.984,0.948,5.8,36.2
0.984,0.948,5.6,36.2
0.984,0.95,5.6,36.2
0.984,0.95,5.6,36.2
0.984,0.95,5.4,36.2
0.984,0.95,5.4,36.4
0.982,0.95,5.4,36.4
0.984,0.95,5.6,36.4
0.986,0.95,5.6,36.4
0.984,0.948,5.6,36.4
0.986,0.948,5.6,36.4
0.984,0.948,5.6,36.5
0.984,0.948,5.6,36.5
0.98,0.948,5.8,36.4
0.98,0.942,5.9,36.4
0.98,0.934,5.9,36.2
0.98,0.926,5.9,36.2
0.982,0.922,6.1,36.2
0.98,0.918,5.9,36.2
0.98,0.912,5.8,36.2
0.98,0.908,5.8,36.1
0.98,0.906,5.8,36.1
0.982,0.9,5.8,36.1
0.98,0.898,5.8,36.1
0.982,0.894,5.9,36.1
0.982,0.89,5.8,36.1
0.982,0.89,5.9,36.1
0.98,0.89,5.9,36.1
0.982,0.89,5.9,36.1
0.98,0.89,5.9,36.1
0.98,0.89,5.9,36.1
0.982,0.89,5.9,36.1
0.98,0.888,5.8,36.2
0.98,0.884,5.8,36.2
0.98,0.882,5.8,36.2
0.978,0.882,5.6,36.2
0.98,0.882,5.6,36.2
0.98,0.882,5.6,36.2
0.98,0.882,5.8,36.2
0.98,0.882,5.9,36.1
0.982,0.884,5.9,36.1
0.98,0.886,5.9,36.1
0.982,0.886,5.8,36.2
0.98,0.886,5.9,36.1
0.982,0.886,5.9,36.1
0.98,0.886,5.9,36.1
0.98,0.886,5.8,36.2
0.98,0.886,5.8,36.2
0.98,0.886,5.8,36.2
0.98,0.886,5.8,36.1
0.98,0.886,5.8,36.2
0.98,0.886,5.6,36.2
0.98,0.886,5.6,36.2
0.98,0.886,5.8,36.2
0.982,0.886,5.9,36.2
0.98,0.886,5.9,36.2
0.982,0.888,5.9,36.1
0.982,0.89,6.1,36.1
0.98,0.89,6.1,36.1
0.982,0.89,6.1,36.1
0.982,0.89,6.1,36.1
0.98,0.89,5.9,36.1
0.98,0.89,5.9,36.1
0.982,0.89,5.9,36.1
0.98,0.89,5.9,36.1
0.98,0.89,5.9,36.1
0.98,0.89,5.8,36.2
0.98,0.89,5.8,36.1
0.98,0.89,5.9,36.1
0.98,0.89,6.1,36.1
0.982,0.89,6.1,36.1
0.982,0.89,6.1,36.2
0.982,0.89,6.1,36.2
0.982,0.89,6.3,36.1
0.98,0.89,6.3,36.2
0.982,0.89,6.3,36.2
0.98,0.89,6.1,36.1
0.98,0.89,6.1,36.1
0.98,0.89,5.9,36.1
0.98,0.89,6.1,36.1
0.98,0.89,6.1,36.1
0.98,0.89,6.1,36.1
0.982,0.89,6.1,36.1
0.98,0.89,6.1,36.1
0.98,0.89,6.1,36.2
0.982,0.89,6.3,36.2
0.98,0.89,6.3,36.2
0.98,0.89,6.3,36.2
0.98,0.89,6.3,36.2
0.982,0.89,6.3,36.2
0.98,0.89,6.3,36.2
0.982,0.89,6.3,36.2
0.982,0.89,6.3,36.2
0.98,0.89,6.3,36.2
0.982,0.89,6.1,36.2
0.98,0.89,6.1,36.2
0.982,0.89,6.1,36.2
0.982,0.89,6.1,36.2
0.982,0.892,6.1,36.2
0.98,0.892,6.1,36.2
0.98,0.892,6.1,36.2
0.982,0.892,6.3,36.2
0.982,0.892,6.3,36.2
0.982,0.894,6.4,36.2
0.982,0.896,6.3,36.2
0.982,0.898,6.3,36.2
0.98,0.898,6.3,36.4
0.982,0.9,6.3,36.4
0.98,0.902,6.3,36.4
0.982,0.902,10.5,40
0.982,0.902,6.1,36.2
0.982,0.902,6.3,36.2
0.982,0.902,6.3,36.2
0.982,0.902,6.3,36.2
0.982,0.902,6.1,36.2
0.982,0.902,6.3,36.2
0.982,0.902,6.3,36.2
0.982,0.902,6.3,36.2
0.98,0.902,6.3,36.2
0.984,0.902,6.4,36.2
0.982,0.902,6.3,36.2
0.982,0.904,6.3,36.2
0.98,0.916,6.3,36.2
0.982,0.926,6.3,36.1
0.982,0.938,6.1,36.1
0.982,0.946,6.1,36.2
0.98,0.954,6.1,36.2
0.98,0.96,6.1,36.2
0.982,0.96,6.1,36.2
0.982,0.96,6.1,36.1
0.982,0.96,6.1,36.2
0.982,0.96,6.3,36.2
0.982,0.964,6.3,36.2
0.982,0.966,6.3,36.1
0.982,0.974,6.1,36.1
0.982,0.982,5.9,36.1
0.982,0.99,5.9,36.1
0.982,0.992,5.8,36.1
0.984,0.994,5.8,35.9
0.984,0.998,5.8,35.9
0.982,0.998,5.6,36.1
0.984,1,5.6,36.1
0.984,1,5.6,35.9
0.984,1,5.8,36.1
0.984,1,5.8,36.1
0.982,1,5.8,36.1
0.984,1,5.9,36.1
0.984,1,5.8,36.1
0.984,1,5.8,36.1
0.984,1,5.8,36.1
0.984,1,5.8,36.1
0.984,1,5.6,36.1
0.982,1,5.8,36.1
0.982,1,5.6,35.9
0.984,1,5.6,35.9
0.982,1,5.6,35.9
0.982,1,5.6,35.9
0.984,1,5.6,35.9
0.984,1,5.6,35.9
0.984,1,5.6,35.9
0.984,1,5.6,35.9
0.984,1,5.6,35.9
0.984,1,5.6,35.9
0.984,1,5.8,35.9
0.984,1,5.8,36.1
0.984,1,5.8,36.1
0.982,1,5.6,36.1
0.982,1,5.4,35.9
0.982,1,5.4,35.9
0.984,1,5.4,35.9
0.982,1,5.4,35.9
0.982,1,5.3,35.9
0.982,1,5.4,35.9
0.984,1,5.6,35.9
0.984,1,5.6,35.9
0.982,1,5.6,35.9
0.984,1,5.8,36.1
0.984,1,5.6,35.9
0.984,1,5.6,35.9
0.982,1,5.4,35.9
0.982,1,5.3,35.9
0.982,1,5.1,35.9
0.984,1,5.1,35.9
0.984,1,5.3,35.9
0.984,1,5.4,35.9
0.984,1,5.4,35.9
0.984,1,5.4,35.9
0.984,1,5.4,35.9
0.982,1,5.4,35.9
0.984,1,5.3,35.9
0.982,1,5.3,35.9
0.982,1,5.3,35.7
0.982,1,5.3,35.7
0.982,1,5.3,35.7
0.984,1,5.3,35.7
0.982,1,5.4,35.7
0.984,1,5.3,35.7
0.982,1,5.3,35.7
0.984,1,5.3,35.7
0.982,1,5.3,35.7
0.982,1,5.1,35.7
0.982,1,5.1,35.7
0.982,1,5.1,35.6
0.982,1,5,35.6
0.982,1,5,35.6
0.982,1,5,35.6
0.982,1,5.1,35.6
0.982,1,5.3,35.6
0.984,1,5.3,35.7
0.984,1,5.1,35.7
0.982,1,5.1,35.6
0.982,1,5.1,35.7
0.982,1,5,35.6
0.982,1,5,35.6
0.982,1,5,35.6
0.982,1,5.1,35.6
0.982,1,5.3,35.6
0.982,1,5.1,35.6
0.982,1,5,35.6
0.982,1,5,35.6
0.982,1,5,35.6
0.982,1,4.8,35.6
0.98,1,5,35.6
0.98,1,5,35.4
0.98,1,5,35.4
0.98,1,5,35.4
0.98,1,5,35.4
0.982,1,5.1,35.4
0.98,1,5.1,35.4
0.982,1,5.3,35.4
0.982,1,5.3,35.4
0.982,1,5.3,35.4
0.98,1,5.1,35.4
0.982,1,5,35.4
0.98,1,5,35.2
0.982,1,5,35.2
0.98,1,5,35.2
0.98,1,5,35.2
0.98,1,5.1,35.2
0.98,1,5.1,35.2
0.98,1,5.1,35.2
0.98,1,5.1,35.2
0.98,1,5.1,35.2
0.98,1,5.1,35.2
0.98,1,5.1,35.2
0.98,1,5.1,35.4
0.98,1,5,35.4
0.98,1,5,35.4
0.98,1,5,35.4
0.98,1,5.1,35.4
0.98,1,5.3,35.4
0.98,1,5.3,35.4
0.982,1,5.3,35.4
0.982,1,5.3,35.4
0.982,1,5.3,35.4
0.98,1,5.1,35.4
0.98,1,5,35.4
0.98,1,5,35.4
0.978,0.998,5,35.4
0.98,0.994,5,35.4
0.98,0.994,5,35.4
0.98,0.994,5.1,35.4
0.98,0.994,5.1,35.4
0.98,0.994,5.1,35.4
0.98,0.994,5.1,35.4
0.98,0.996,5,35.4
0.98,0.996,5,35.4
0.98,0.996,5,35.4
0.98,0.996,5,35.4
0.978,0.994,4.8,35.4
0.98,0.99,4.8,35.4
0.978,0.986,5,35.4
0.98,0.982,5.3,35.4
0.98,0.982,5.3,35.4
0.98,0.984,5.3,35.4
0.98,0.984,5.3,35.4
0.978,0.984,5.1,35.4
0.98,0.984,5.1,35.4
0.978,0.984,5.1,35.4
0.978,0.984,5.3,35.2
0.98,0.984,5.1,35.4
0.978,0.984,5.1,35.2
0.978,0.984,5.1,35.2
0.98,0.984,5.3,35.4
0.98,0.984,5.4,35.4
0.98,0.984,5.4,35.4
0.98,0.986,5.4,35.4
0.98,0.986,5.4,35.4
0.98,0.986,5.4,35.4
0.978,0.988,5.3,35.4
0.978,0.986,5.1,35.4
0.978,0.984,5,35.4
0.978,0.984,5,35.2
0.978,0.982,5,35.2
0.98,0.98,5.3,35.2
0.98,0.98,5.3,35.2
0.978,0.98,5.3,35.4
0.98,0.98,5.3,35.4
0.98,0.98,5.3,35.4
0.978,0.98,5.3,35.4
0.978,0.98,5.3,35.2
0.978,0.98,5.1,35.2
0.98,0.98,5.1,35.2
0.978,0.98,5.1,35.2
0.978,0.98,5.1,35.2
0.98,0.98,5.3,35.2
0.978,0.98,5.3,35.4
0.98,0.98,5.3,35.4
0.978,0.98,5.3,35.4
0.978,0.98,5.3,35.2
0.978,0.98,5.3,35.2
0.978,0.98,5.1,35.2
0.978,0.98,5.1,35.2
0.978,0.98,5.1,35.2
0.978,0.98,5,35.2
0.978,0.98,5.1,35.2
0.98,0.98,5.3,35.2
0.98,0.98,5.4,35.2
0.98,0.98,5.4,35.2
0.98,0.98,5.4,35.2
0.98,0.98,5.3,35.2
0.98,0.98,5.3,35.2
0.98,0.98,5.3,35.2
0.978,0.98,5.3,35.2
0.98,0.98,5.1,35.2
0.978,0.98,5.1,35.2
0.978,0.98,5.1,35.2
0.98,0.98,5.3,35.2
0.98,0.98,5.4,35.2
0.98,0.98,5.4,35.2
0.98,0.982,5.6,35.2
0.982,0.982,5.4,35.2
0.98,0.982,5.4,35.4
0.98,0.982,5.3,35.4
0.98,0.982,5.1,35.4
0.98,0.982,5.1,35.2
0.98,0.982,5,35.2
0.98,0.982,5.1,35.2
0.982,0.982,5.3,35.4
0.98,0.984,5.3,35.4
0.98,0.992,5.3,35.4
0.98,0.992,5.3,35.4
0.982,0.992,5.3,35.4
0.98,0.992,5.3,35.2
0.98,0.992,5.3,35.2
0.98,0.992,5.3,35.2
0.98,0.992,5.1,35.2
0.98,0.992,5.1,35.2
0.982,0.992,5.1,35.2
0.982,0.992,5.3,35.4
0.982,0.992,5.4,35.4
0.98,0.994,5.4,35.2
0.98,0.994,5.4,35.4
0.98,1,5.4,35.4
0.98,1,5.4,35.4
0.98,1,5.3,35.4
0.98,1,5.1,35.4
0.98,1,5.1,35.2
0.98,1,5.1,35.2
0.98,1,5.1,35.2
0.98,1,5.1,35.2
0.98,1,5.3,35.2
0.98,1,5.1,35.2
0.98,1,5.1,35.2
0.98,1,5,35.2
0.98,1,5,35.1
0.978,1,5,35.1
0.98,0.998,5,35.1
0.98,0.996,5,35.1
0.98,0.992,5,35.1
0.98,0.988,5,35.1
0.98,0.988,5.1,35.1
0.98,0.988,5.1,35.1
0.98,0.99,5.1,35.2
0.98,0.992,5,35.1
0.98,0.992,5,35.1
0.98,0.992,5,35.1
0.978,0.992,5,35.1
0.98,0.992,5,35.1
0.98,0.992,5,35.1
0.98,0.992,5,35.1
0.98,0.992,5,35.1
0.98,0.992,5.1,35.1
0.98,0.992,5.1,35.1
0.98,0.992,5,35.1
0.978,0.992,5,35.1
0.978,0.992,4.8,35.1
0.976,0.988,4.8,34.9
0.976,0.982,4.8,34.9
0.974,0.974,5,34.9
0.974,0.966,5,34.8
0.976,0.958,5,34.8
0.976,0.952,5.3,34.8
0.976,0.952,5.3,34.8
0.976,0.95,5.3,34.8
0.976,0.95,5.3,34.8
0.976,0.948,5.3,34.8
0.974,0.944,5,34.8
0.974,0.942,5,34.6
0.974,0.938,4.8,34.6
0.974,0.932,4.8,34.6
0.972,0.926,5,34.6
0.974,0.922,5.1,34.6
0.974,0.918,5.3,34.6
0.974,0.914,5.3,34.6
0.976,0.912,5.3,34.6
0.972,0.91,4.8,34.6
0.974,0.896,5.4,34.3
0.974,0.876,5.6,34.3
0.972,0.86,5.4,34.1
0.972,0.844,5.4,34.1
0.974,0.826,5.4,34.1
0.972,0.816,5.6,34.1
0.974,0.808,5.8,34.1
0.974,0.806,5.6,34.3
0.972,0.814,5.3,34.6
0.974,0.826,5.1,34.6
0.972,0.832,5,34.6
0.972,0.834,5,34.6
0.974,0.836,4.8,34.4
0.974,0.836,5,34.4
0.974,0.836,5.1,34.4
0.972,0.838,5.3,34.4
0.972,0.842,5.6,34.6
0.974,0.844,5.6,34.6
0.974,0.848,5.4,34.6
0.974,0.854,5.3,34.8
0.974,0.854,5.1,34.6
0.972,0.856,5,34.6
0.972,0.856,5,34.6
0.972,0.856,5,34.6
0.974,0.856,5,34.6
0.974,0.856,5,34.6
0.974,0.858,5.1,34.6
0.974,0.86,5.3,34.6
0.974,0.87,5.3,34.6
0.974,0.876,5.3,34.6
0.974,0.88,5.3,34.6
0.974,0.882,5.3,34.6
0.974,0.884,5.3,34.6
0.974,0.884,5.1,34.6
0.974,0.884,5.1,34.6
0.974,0.884,5.1,34.6
0.974,0.884,5.1,34.6
0.972,0.884,5.3,34.6
0.974,0.884,5.4,34.6
0.974,0.884,5.4,34.6
0.974,0.884,5.4,34.6
0.974,0.884,5.3,34.6
0.974,0.886,5.3,34.6
0.974,0.886,5.3,34.6
0.974,0.886,5.3,34.6
0.974,0.888,5.1,34.6
0.974,0.888,5.3,34.6
0.974,0.888,5.3,34.6
0.972,0.886,5.4,34.6
0.972,0.886,5.4,34.6
0.974,0.886,5.4,34.6
0.972,0.886,5.6,34.6
0.974,0.886,5.4,34.6
0.972,0.886,5.4,34.6
0.972,0.886,5.4,34.6
0.974,0.886,5.3,34.6
0.974,0.886,5.3,34.6
0.972,0.886,5.3,34.4
0.974,0.886,5.3,34.4
0.972,0.884,5.4,34.4
0.972,0.884,5.4,34.4
0.974,0.882,5.4,34.6
0.974,0.884,5.4,34.4
0.976,0.884,5.4,34.4
0.972,0.884,5.3,34.4
0.974,0.88,5.1,34.4
0.972,0.876,5,34.3
0.972,0.872,5.3,34.1
0.974,0.866,5.4,34.1
0.974,0.862,5.6,34.1
0.972,0.862,5.6,34.1
0.972,0.862,5.6,34.1
0.972,0.858,5.6,34.1
0.972,0.854,5.4,34.1
0.972,0.852,5.4,34.1
0.972,0.848,5.4,34
0.972,0.844,5.4,34
0.972,0.844,5.3,34
0.972,0.844,5.4,34
0.974,0.842,5.4,34
0.972,0.842,5.6,34
0.972,0.842,5.6,34
0.972,0.842,5.8,34
0.972,0.842,5.6,34
0.972,0.842,5.4,34
0.972,0.838,5.3,33.8
0.972,0.834,5.1,33.8
0.972,0.83,5.1,33.8
0.972,0.828,5.3,33.8
0.972,0.828,5.4,33.8
0.972,0.828,5.8,34
0.974,0.828,5.8,34
0.974,0.832,5.6,34
0.974,0.84,5.4,34
0.974,0.84,5.3,34
0.972,0.84,5.1,34
0.974,0.84,5,33.8
0.974,0.84,5,34
0.974,0.84,5,33.8
0.976,0.84,5,33.8
0.972,0.84,5.1,34
0.972,0.844,5.3,34
0.972,0.852,5.3,34
0.972,0.86,5.3,34
0.972,0.868,5.3,34
0.974,0.87,5.1,34
0.974,0.87,5,34
0.974,0.87,5,34
0.974,0.868,5,33.8
0.974,0.864,5,33.8
0.972,0.864,5,33.8
0.974,0.864,5.3,34
0.972,0.866,5.4,34
0.972,0.874,5.4,34
0.976,0.876,5.3,34
0.974,0.876,5.1,34
0.974,0.876,5,33.8
0.974,0.874,5,33.8
0.974,0.874,4.8,33.8
0.972,0.87,5,33.8
0.972,0.866,5.1,33.8
0.972,0.862,5.3,33.8
0.972,0.854,5.4,33.8
0.97,0.846,5.4,33.8
0.972,0.838,5.4,33.8
0.97,0.836,5.3,33.8
0.97,0.832,5.3,33.8
0.97,0.828,5.1,33.8
0.97,0.822,5.1,33.6
0.97,0.816,5,33.5
0.97,0.806,5.3,33.5
0.97,0.798,5.4,33.5
0.97,0.792,5.6,33.5
0.968,0.79,5.6,33.5
0.97,0.79,5.8,33.5
0.972,0.79,5.6,33.6
0.97,0.79,5.4,33.6
0.97,0.79,5.3,33.6
0.97,0.79,5.1,33.6
0.97,0.786,5.1,33.5
0.97,0.784,5.1,33.5
0.97,0.78,5.3,33.5
0.97,0.778,5.4,33.6
0.97,0.78,5.6,33.6
0.972,0.788,5.8,33.6
0.972,0.79,5.6,33.8
0.972,0.798,5.6,33.8
0.972,0.804,5.4,33.8
0.972,0.812,5.3,33.8
0.97,0.812,5.1,33.8
0.97,0.812,5.1,33.8
0.97,0.812,5.1,33.8
0.972,0.812,5.3,33.8
0.972,0.812,5.6,33.8
0.972,0.812,5.6,33.8
0.972,0.812,5.6,34
0.972,0.812,5.6,34
0.972,0.812,5.6,33.8
0.972,0.812,5.6,33.8
0.97,0.812,5.4,33.8
0.972,0.812,5.3,33.8
0.97,0.812,5.1,33.8
0.972,0.812,5.3,33.8
0.972,0.812,5.6,33.8
0.972,0.814,5.6,33.8
0.972,0.814,5.6,33.8
0.972,0.816,5.6,33.8
0.972,0.816,5.4,33.8
0.972,0.816,5.4,33.6
0.97,0.816,5.3,33.6
0.97,0.816,5.3,33.6
0.97,0.812,5.3,33.6
0.972,0.812,5.4,33.6
0.972,0.812,5.6,33.6
0.972,0.812,5.8,33.6
0.972,0.812,5.6,33.8
0.972,0.814,5.6,33.8
0.972,0.822,5.4,33.8
0.972,0.824,5.1,33.8
0.972,0.826,5.1,33.6
0.97,0.826,5,33.6
0.968,0.822,5,33.6
0.968,0.814,5.3,33.5
0.97,0.806,5.6,33.5
0.968,0.8,5.8,33.5
0.972,0.8,5.8,33.5
0.972,0.8,5.6,33.5
0.97,0.8,5.3,33.5
0.97,0.8,5.3,33.5
0.972,0.8,5.1,33.5
0.97,0.8,5.1,33.5
0.97,0.798,5.1,33.5
0.97,0.796,5.1,33.5
0.972,0.794,5.3,33.5
0.972,0.794,5.3,33.5
0.97,0.794,5.4,33.5
0.97,0.794,5.4,33.5
0.972,0.794,5.3,33.5
0.97,0.794,5.3,33.5
0.97,0.794,5.1,33.5
0.97,0.794,5.1,33.3
0.968,0.79,5.1,33.3
0.968,0.786,5.1,33.3
0.968,0.778,5.1,33.2
0.968,0.774,5.3,33.2
0.97,0.772,5.4,33.2
0.968,0.772,5.4,33.2
0.97,0.772,5.4,33.2
0.968,0.772,5.4,33.2
0.97,0.772,5.4,33.2
0.968,0.772,5.1,33.2
0.968,0.77,5.1,33
0.968,0.766,5,33
0.968,0.764,5.1,33
0.968,0.76,5.4,33
0.968,0.76,5.6,33
0.968,0.762,5.8,33
0.97,0.764,5.6,33.2
0.97,0.766,5.4,33.2
0.968,0.766,5.4,33.2
0.968,0.768,5.3,33
0.968,0.768,5.3,33
0.968,0.768,5.3,33.2
0.968,0.768,5.3,33.2
0.968,0.768,5.3,33.2
0.968,0.768,5.4,33.2
0.97,0.768,5.4,33.2
0.97,0.77,5.4,33.2
0.968,0.77,5.3,33
0.968,0.772,5.3,33.2
0.968,0.772,5.1,33
0.968,0.77,5.1,33
0.968,0.766,5.1,33
0.966,0.764,5.1,33
0.966,0.76,5.1,33
0.966,0.756,5.3,33
0.968,0.752,5.4,33
0.968,0.752,5.4,33
0.968,0.752,5.6,33
0.968,0.752,5.6,33
0.966,0.752,5.4,33
0.966,0.752,5.4,33
0.968,0.752,5.3,33
0.968,0.75,5.3,33
0.968,0.746,5.1,33
0.966,0.744,5.1,33
0.968,0.742,5.3,33
0.968,0.738,5.4,33
0.968,0.738,5.6,33
0.968,0.738,5.6,33
0.968,0.74,5.4,33.2
0.966,0.74,5.4,33
0.966,0.74,5.3,33
0.966,0.74,5.3,33
0.966,0.736,5.1,32.8
0.966,0.732,5.1,32.8
0.97,0.728,5.3,32.8
0.972,0.724,5.6,32.8
0.97,0.72,5.6,32.8
0.97,0.716,5.8,32.8
0.97,0.716,5.6,32.8
0.97,0.718,5.4,32.8
0.97,0.718,5.3,32.8
0.97,0.718,5.1,32.8
0.97,0.714,5.1,32.8
0.97,0.712,5.3,32.7
0.97,0.712,5.4,32.7
0.97,0.712,5.6,32.8
0.97,0.712,5.6,32.8
0.97,0.712,5.6,32.8
0.97,0.712,5.4,32.8
0.972,0.712,5.4,32.8
0.97,0.712,5.3,32.8
0.97,0.712,5.3,32.8
0.97,0.712,5.3,32.8
0.968,0.712,5.3,32.8
0.97,0.712,5.4,32.8
0.97,0.712,5.6,32.8
0.97,0.712,5.6,32.8
0.97,0.712,5.6,32.8
0.97,0.712,5.6,32.8
0.97,0.712,5.6,32.8
0.972,0.712,5.6,32.8
0.972,0.712,5.6,32.8
0.97,0.712,5.6,32.8
0.97,0.712,5.4,32.8
0.97,0.712,5.4,32.8
0.97,0.712,5.6,32.8
0.97,0.712,5.6,32.8
0.97,0.712,5.6,32.8
0.968,0.722,5.4,33
0.968,0.734,5.4,33
0.968,0.742,5.1,33
0.968,0.75,5,33
0.966,0.754,5,32.8
0.964,0.752,5.1,32.8
0.97,0.746,5.4,32.7
0.968,0.738,5.8,32.7
0.968,0.73,5.9,32.7
0.968,0.726,5.8,32.7
0.968,0.726,5.4,32.8
0.968,0.734,5.3,32.8
0.968,0.742,5.1,32.8
0.968,0.746,5,32.8
0.966,0.748,5,32.8
0.968,0.746,5.3,32.7
0.968,0.738,5.6,32.7
0.968,0.73,5.8,32.7
0.972,0.726,5.8,32.7
0.97,0.726,5.8,32.8
0.972,0.726,5.8,32.8
0.974,0.73,5.6,33
0.972,0.736,5.3,32.8
0.972,0.736,5.1,32.8
0.97,0.736,5.1,32.7
0.972,0.734,5.1,32.7
0.972,0.734,5.1,32.7
0.972,0.734,5.3,32.7
0.972,0.734,5.4,32.7
0.972,0.734,5.6,32.7
0.972,0.734,5.6,32.7
0.972,0.734,5.6,32.7
0.972,0.734,5.4,32.7
0.97,0.734,5.3,32.5
0.97,0.732,5.1,32.5
0.97,0.728,5,32.5
0.968,0.722,5.3,32.3
0.968,0.716,5.4,32.3
0.97,0.714,5.4,32.3
0.97,0.712,5.6,32.3
0.97,0.71,5.6,32.3
0.968,0.708,5.6,32.3
0.968,0.706,5.4,32.3
0.968,0.706,5.4,32.3
0.968,0.706,5.4,32.3
0.968,0.706,5.3,32.3
0.97,0.704,5.3,32.2
0.968,0.702,5.3,32.2
0.97,0.7,5.4,32.2
0.97,0.7,5.6,32.2
0.968,0.7,5.8,32.3
0.968,0.704,5.4,32.5
0.968,0.716,5.3,32.5
0.966,0.724,5.1,32.7
0.966,0.728,5,32.5
0.97,0.728,5.1,32.3
0.966,0.72,5.4,32.2
0.966,0.71,5.6,32.2
0.966,0.7,5.6,32.2
0.966,0.7,5.8,32.2
0.968,0.7,5.8,32.2
0.97,0.7,5.8,32.2
0.972,0.7,5.6,32.3
0.97,0.7,5.4,32.5
0.97,0.706,5.3,32.5
0.97,0.706,5.1,32.5
0.97,0.706,5.1,32.3
0.97,0.704,5.1,32.3
0.97,0.704,5.3,32.3
0.972,0.704,5.6,32.5
0.97,0.71,5.6,32.5
0.97,0.714,5.6,32.5
0.97,0.714,5.4,32.5
0.97,0.714,5.4,32.5
0.97,0.714,5.4,32.3
0.97,0.714,5.3,32.3
0.968,0.714,5.1,32.5
0.968,0.714,5,32.3
0.968,0.71,5.1,32.3
0.968,0.706,5.4,32.3
0.97,0.706,5.8,32.3
0.97,0.706,5.6,32.3
0.97,0.706,5.6,32.3
0.97,0.706,5.3,32.3
0.97,0.706,5.3,32.3
0.968,0.706,5.3,32.3
0.968,0.704,5.3,32.2
0.968,0.702,5.1,32.2
0.968,0.7,5.1,32.2
0.968,0.7,5.3,32.3
0.968,0.7,5.4,32.2
0.968,0.7,5.6,32.2
0.968,0.7,5.6,32.2
0.968,0.7,5.6,32.2
0.968,0.7,5.6,32.2
0.968,0.7,5.4,32.2
0.968,0.7,5.3,32.2
0.968,0.7,5.3,32.2
0.968,0.7,5.1,32
0.966,0.7,5.3,32
0.968,0.7,5.3,32
0.964,0.7,5.4,32
0.968,0.7,5.4,32
0.966,0.7,5.6,32
0.968,0.7,5.4,32
0.968,0.7,5.4,32
0.964,0.7,5.3,32
0.966,0.7,5.3,32
0.966,0.7,5.3,31.9
0.966,0.7,5.3,31.9
0.964,0.7,5.3,31.9
0.966,0.7,5.4,31.9
0.97,0.7,5.4,31.9
0.968,0.7,5.4,31.9
0.966,0.7,5.3,31.9
0.966,0.7,5.3,31.7
0.966,0.7,5.1,31.7
0.966,0.7,5.3,31.7
0.966,0.7,5.3,31.7
0.966,0.7,5.4,31.5
0.966,0.7,5.4,31.5
0.966,0.7,5.4,31.5
0.966,0.7,5.4,31.5
0.964,0.7,5.4,31.5
0.964,0.7,5.3,31.5
0.964,0.7,5.1,31.4
0.964,0.7,5.3,31.4
0.964,0.7,5.1,31.4
0.964,0.7,5.1,31.4
0.964,0.7,5.1,31.4
0.964,0.7,5.3,31.4
0.964,0.7,5.4,31.4
0.966,0.7,5.4,31.4
0.964,0.7,5.6,31.4
0.964,0.7,5.4,31.4
0.964,0.7,5.3,31.4
